report_date,load_time,load_type,load_weight,dropoff_site
2021-03-08,2021-03-08T01:10:00Z,GARBAGE COLLECTIONS,9760.0,TDS LANDFILL
2021-03-08,2021-03-08T11:15:00Z,GARBAGE COLLECTIONS,25540.0,TDS LANDFILL
2021-03-08,2021-03-08T12:55:00Z,GARBAGE COLLECTIONS,2340.0,TDS LANDFILL
2021-03-08,2021-03-08T12:30:00Z,GARBAGE COLLECTIONS,27780.0,TDS LANDFILL
2021-03-08,2021-03-08T11:40:00Z,GARBAGE COLLECTIONS,9620.0,TDS LANDFILL
2021-03-08,2021-03-08T12:50:00Z,GARBAGE COLLECTIONS,25440.0,TDS LANDFILL
2021-03-08,2021-03-08T03:29:00Z,SWEEPING,5900.0,TDS LANDFILL
2021-03-08,2021-03-08T11:38:00Z,SWEEPING,14780.0,TDS LANDFILL
2021-03-08,2021-03-08T01:40:00Z,SWEEPING,7740.0,TDS LANDFILL
2021-03-08,2021-03-08T07:55:00Z,SWEEPING,7040.0,TDS LANDFILL
2021-03-08,2021-03-08T02:58:00Z,SWEEPING,8440.0,TDS LANDFILL
2021-03-08,2021-03-08T09:45:00Z,SWEEPING,9040.0,TDS LANDFILL
2021-03-08,2021-03-08T04:38:00Z,SWEEPING,7240.0,TDS LANDFILL
2021-03-08,2021-03-08T12:31:00Z,SWEEPING,10040.0,TDS LANDFILL
2021-03-08,2021-03-08T12:00:00Z,MIXED LITTER,2720.0,TDS LANDFILL
2021-03-08,2021-03-08T12:00:00Z,MIXED LITTER,2860.0,TDS LANDFILL
2021-03-08,2021-03-08T04:22:00Z,GARBAGE COLLECTIONS,13900.0,TDS LANDFILL
2021-03-08,2021-03-08T11:36:00Z,GARBAGE COLLECTIONS,18680.0,TDS LANDFILL
2021-03-08,2021-03-08T04:18:00Z,GARBAGE COLLECTIONS,11720.0,TDS LANDFILL
2021-03-08,2021-03-08T11:45:00Z,GARBAGE COLLECTIONS,17700.0,TDS LANDFILL
2021-03-08,2021-03-08T03:31:00Z,GARBAGE COLLECTIONS,13480.0,TDS LANDFILL
2021-03-08,2021-03-08T11:48:00Z,GARBAGE COLLECTIONS,24700.0,TDS LANDFILL
2021-03-08,2021-03-08T04:36:00Z,GARBAGE COLLECTIONS,15900.0,TDS LANDFILL
2021-03-08,2021-03-08T11:41:00Z,GARBAGE COLLECTIONS,19900.0,TDS LANDFILL
2021-03-08,2021-03-08T03:32:00Z,GARBAGE COLLECTIONS,9120.0,TDS LANDFILL
2021-03-08,2021-03-08T12:02:00Z,GARBAGE COLLECTIONS,25740.0,TDS LANDFILL
2021-03-08,2021-03-08T11:23:00Z,GARBAGE COLLECTIONS,22680.0,TDS LANDFILL
2021-03-08,2021-03-08T04:36:00Z,GARBAGE COLLECTIONS,14760.0,TDS LANDFILL
2021-03-08,2021-03-08T01:25:00Z,GARBAGE COLLECTIONS,20840.0,TDS LANDFILL
2021-03-08,2021-03-08T04:26:00Z,GARBAGE COLLECTIONS,17940.0,TDS LANDFILL
2021-03-08,2021-03-08T10:28:00Z,GARBAGE COLLECTIONS,14580.0,TDS LANDFILL
2021-03-08,2021-03-08T03:46:00Z,GARBAGE COLLECTIONS,24620.0,TDS LANDFILL
2021-03-08,2021-03-08T10:58:00Z,GARBAGE COLLECTIONS,11480.0,TDS LANDFILL
2021-03-08,2021-03-08T04:42:00Z,GARBAGE COLLECTIONS,12460.0,TDS LANDFILL
2021-03-08,2021-03-08T04:25:00Z,GARBAGE COLLECTIONS,14660.0,TDS LANDFILL
2021-03-08,2021-03-08T10:44:00Z,GARBAGE COLLECTIONS,15120.0,TDS LANDFILL
2021-03-08,2021-03-08T04:21:00Z,GARBAGE COLLECTIONS,13820.0,TDS LANDFILL
2021-03-08,2021-03-08T10:54:00Z,GARBAGE COLLECTIONS,17000.0,TDS LANDFILL
2021-03-08,2021-03-08T10:55:00Z,GARBAGE COLLECTIONS,14960.0,TDS LANDFILL
2021-03-08,2021-03-08T12:09:00Z,GARBAGE COLLECTIONS,5920.0,TDS LANDFILL
2021-03-08,2021-03-08T04:28:00Z,GARBAGE COLLECTIONS,13040.0,TDS LANDFILL
2021-03-08,2021-03-08T11:47:00Z,GARBAGE COLLECTIONS,20360.0,TDS LANDFILL
2021-03-08,2021-03-08T05:08:00Z,GARBAGE COLLECTIONS,8020.0,TDS LANDFILL
2021-03-08,2021-03-08T05:11:00Z,GARBAGE COLLECTIONS,18260.0,TDS LANDFILL
2021-03-08,2021-03-08T05:31:00Z,GARBAGE COLLECTIONS,8640.0,TDS LANDFILL
2021-03-08,2021-03-08T12:38:00Z,GARBAGE COLLECTIONS,12700.0,TDS LANDFILL
2021-03-08,2021-03-08T05:06:00Z,GARBAGE COLLECTIONS,4940.0,TDS LANDFILL
2021-03-08,2021-03-08T02:26:00Z,GARBAGE COLLECTIONS,25820.0,TDS LANDFILL
2021-03-08,2021-03-08T12:39:00Z,GARBAGE COLLECTIONS,22920.0,TDS LANDFILL
2021-03-08,2021-03-08T05:34:00Z,GARBAGE COLLECTIONS,11380.0,TDS LANDFILL
2021-03-08,2021-03-08T11:58:00Z,GARBAGE COLLECTIONS,15980.0,TDS LANDFILL
2021-03-08,2021-03-08T05:20:00Z,GARBAGE COLLECTIONS,15520.0,TDS LANDFILL
2021-03-08,2021-03-08T05:21:00Z,GARBAGE COLLECTIONS,24180.0,TDS LANDFILL
2021-03-08,2021-03-08T09:34:00Z,GARBAGE COLLECTIONS,9200.0,TDS LANDFILL
2021-03-08,2021-03-08T02:20:00Z,GARBAGE COLLECTIONS,7920.0,TDS LANDFILL
2021-03-08,2021-03-08T05:00:00Z,GARBAGE COLLECTIONS,18140.0,TDS LANDFILL
2021-03-08,2021-03-08T12:15:00Z,GARBAGE COLLECTIONS,25220.0,TDS LANDFILL
2021-03-08,2021-03-08T12:30:00Z,GARBAGE COLLECTIONS,21780.0,TDS LANDFILL
2021-03-08,2021-03-08T04:15:00Z,GARBAGE COLLECTIONS,14920.0,TDS LANDFILL
2021-03-08,2021-03-08T04:15:00Z,GARBAGE COLLECTIONS,18280.0,TDS LANDFILL
2021-03-08,2021-03-08T11:30:00Z,GARBAGE COLLECTIONS,22380.0,TDS LANDFILL
2021-03-08,2021-03-08T05:15:00Z,GARBAGE COLLECTIONS,8820.0,TDS LANDFILL
2021-03-08,2021-03-08T01:00:00Z,GARBAGE COLLECTIONS,16440.0,TDS LANDFILL
2021-03-08,2021-03-08T12:30:00Z,GARBAGE COLLECTIONS,20640.0,TDS LANDFILL
2021-03-08,2021-03-08T05:00:00Z,GARBAGE COLLECTIONS,13400.0,TDS LANDFILL
2021-03-08,2021-03-08T05:00:00Z,GARBAGE COLLECTIONS,13240.0,TDS LANDFILL
2021-03-08,2021-03-08T12:45:00Z,GARBAGE COLLECTIONS,19080.0,TDS LANDFILL
2021-03-08,2021-03-08T12:15:00Z,GARBAGE COLLECTIONS,9080.0,TDS LANDFILL
2021-03-08,2021-03-08T01:06:00Z,GARBAGE COLLECTIONS,23100.0,TDS LANDFILL
2021-03-08,2021-03-08T04:17:00Z,GARBAGE COLLECTIONS,4680.0,TDS LANDFILL
2021-03-08,2021-03-08T12:36:00Z,GARBAGE COLLECTIONS,19820.0,TDS LANDFILL
2021-03-08,2021-03-08T04:14:00Z,GARBAGE COLLECTIONS,2720.0,TDS LANDFILL
2021-03-08,2021-03-08T04:18:00Z,GARBAGE COLLECTIONS,7820.0,TDS LANDFILL
2021-03-08,2021-03-08T12:32:00Z,GARBAGE COLLECTIONS,21880.0,TDS LANDFILL
2021-03-08,2021-03-08T11:54:00Z,GARBAGE COLLECTIONS,18920.0,TDS LANDFILL
2021-03-08,2021-03-08T04:09:00Z,GARBAGE COLLECTIONS,6600.0,TDS LANDFILL
2021-03-08,2021-03-08T04:00:00Z,GARBAGE COLLECTIONS,20260.0,TDS LANDFILL
2021-03-08,2021-03-08T04:19:00Z,GARBAGE COLLECTIONS,10060.0,TDS LANDFILL
2021-03-08,2021-03-08T11:59:00Z,GARBAGE COLLECTIONS,15560.0,TDS LANDFILL
2021-03-08,2021-03-08T12:53:00Z,GARBAGE COLLECTIONS,4380.0,TDS LANDFILL
2021-03-08,2021-03-08T01:43:00Z,SWEEPING,3400.0,TDS LANDFILL
2021-03-08,2021-03-08T01:04:00Z,SWEEPING,2400.0,TDS LANDFILL
2021-03-08,2021-03-09T05:43:00Z,BULK,1940.0,TDS LANDFILL
2021-03-08,2021-03-08T05:26:00Z,BULK,8940.0,TDS LANDFILL
2021-03-08,2021-03-08T01:15:00Z,BULK,1660.0,TDS LANDFILL
2021-03-08,2021-03-08T10:49:00Z,BULK,2080.0,TDS LANDFILL
2021-03-08,2021-03-08T08:02:00Z,ORGANICS,15920.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T11:32:00Z,ORGANICS,10920.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T11:51:00Z,ORGANICS,16260.0,ORGANICS BY GOSH
2021-03-08,2021-03-09T07:15:00Z,ORGANICS,20240.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T10:02:00Z,ORGANICS,13920.0,ORGANICS BY GOSH
2021-03-08,2021-03-09T06:35:00Z,ORGANICS,19040.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T11:00:00Z,ORGANICS,14720.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T05:32:00Z,ORGANICS,16160.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T10:16:00Z,ORGANICS,18200.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T12:23:00Z,ORGANICS,15400.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T07:43:00Z,ORGANICS,13500.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T01:01:00Z,ORGANICS,10300.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T12:17:00Z,ORGANICS,16060.0,ORGANICS BY GOSH
2021-03-08,2021-03-09T06:46:00Z,ORGANICS,13600.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T04:09:00Z,ORGANICS,13580.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T11:42:00Z,ORGANICS,10380.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T02:39:00Z,ORGANICS,9920.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T10:32:00Z,ORGANICS,14740.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T10:19:00Z,ORGANICS,14400.0,ORGANICS BY GOSH
2021-03-08,2021-03-09T07:01:00Z,ORGANICS,18200.0,ORGANICS BY GOSH
2021-03-08,2021-03-09T06:37:00Z,ORGANICS,9160.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T11:45:00Z,ORGANICS,9680.0,ORGANICS BY GOSH
2021-03-08,2021-03-09T07:21:00Z,ORGANICS,9060.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T12:44:00Z,ORGANICS,12460.0,ORGANICS BY GOSH
2021-03-08,2021-03-09T07:18:00Z,ORGANICS,15540.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T11:40:00Z,ORGANICS,15060.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T10:53:00Z,ORGANICS,14960.0,ORGANICS BY GOSH
2021-03-08,2021-03-09T06:47:00Z,ORGANICS,17000.0,ORGANICS BY GOSH
2021-03-08,2021-03-09T07:09:00Z,ORGANICS,9340.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T11:53:00Z,ORGANICS,10300.0,ORGANICS BY GOSH
2021-03-08,2021-03-09T06:36:00Z,ORGANICS,12040.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T11:28:00Z,ORGANICS,9020.0,ORGANICS BY GOSH
2021-03-08,2021-03-09T06:46:00Z,ORGANICS,19040.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T11:07:00Z,ORGANICS,12700.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T07:00:00Z,ORGANICS,17400.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T10:54:00Z,ORGANICS,16000.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T12:00:00Z,ORGANICS,17180.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T12:31:00Z,ORGANICS,12940.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T08:00:00Z,ORGANICS,14600.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T12:48:00Z,ORGANICS,11200.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T12:00:00Z,ORGANICS,6840.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T07:00:00Z,ORGANICS,14440.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T01:00:00Z,ORGANICS,13860.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T10:50:00Z,ORGANICS,17220.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T05:21:00Z,ORGANICS,17440.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T03:22:00Z,ORGANICS,17380.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T09:00:00Z,ORGANICS,15300.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T12:51:00Z,ORGANICS,20120.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T10:00:00Z,ORGANICS,15180.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T02:31:00Z,ORGANICS,19000.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T12:00:00Z,ORGANICS,6940.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T05:08:00Z,ORGANICS,16720.0,ORGANICS BY GOSH
2021-03-08,2021-03-09T09:58:00Z,ORGANICS,15140.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T05:39:00Z,ORGANICS,12880.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T09:23:00Z,ORGANICS,15880.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T01:22:00Z,ORGANICS,16600.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T11:31:00Z,ORGANICS,15440.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T01:32:00Z,ORGANICS,16560.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T10:06:00Z,ORGANICS,14100.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T12:00:00Z,ORGANICS,5280.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T01:59:00Z,ORGANICS,15500.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T09:11:00Z,ORGANICS,14000.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T12:00:00Z,ORGANICS,5540.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T12:00:00Z,ORGANICS,11300.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T12:00:00Z,ORGANICS,13660.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T10:22:00Z,ORGANICS,12480.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T11:54:00Z,ORGANICS,16120.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T11:50:00Z,ORGANICS,12920.0,ORGANICS BY GOSH
2021-03-08,2021-03-09T07:34:00Z,ORGANICS,3300.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T01:24:00Z,ORGANICS,9640.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T04:28:00Z,ORGANICS,7260.0,ORGANICS BY GOSH
2021-03-08,2021-03-08T01:35:00Z,SWEEPING,,ON ROUTE HIGH DUMP
2021-03-08,2021-03-08T12:35:00Z,SWEEPING,,ON ROUTE HIGH DUMP
2021-03-08,2021-03-08T11:28:00Z,RECYCLED METAL,350.0,AUSTIN IRON AND METAL
2021-03-09,2021-03-09T01:42:00Z,RECYCLING - SINGLE STREAM,2380.0,TDS - MRF
2021-03-09,2021-03-09T09:50:00Z,RECYCLING - SINGLE STREAM,5420.0,TDS - MRF
2021-03-09,2021-03-09T09:52:00Z,RECYCLING - SINGLE STREAM,5560.0,TDS - MRF
2021-03-09,2021-03-09T02:12:00Z,RECYCLING - SINGLE STREAM,3620.0,TDS - MRF
2021-03-09,2021-03-09T07:35:00Z,RECYCLING - SINGLE STREAM,6180.0,TDS - MRF
2021-03-09,2021-03-09T12:55:00Z,RECYCLING - SINGLE STREAM,5500.0,TDS - MRF
2021-03-09,2021-03-09T10:24:00Z,RECYCLING - SINGLE STREAM,4140.0,TDS - MRF
2021-03-09,2021-03-09T12:00:00Z,RECYCLING - SINGLE STREAM,240.0,TDS - MRF
2021-03-09,2021-03-09T12:00:00Z,RECYCLING - SINGLE STREAM,180.0,TDS - MRF
2021-03-09,2021-03-10T12:07:00Z,GARBAGE COLLECTIONS,20080.0,TDS - MRF
2021-03-09,2021-03-09T02:30:00Z,RECYCLING - SINGLE STREAM,5520.0,TDS - MRF
2021-03-09,2021-03-09T11:12:00Z,RECYCLING - SINGLE STREAM,12660.0,TDS - MRF
2021-03-09,2021-03-09T01:13:00Z,RECYCLING - SINGLE STREAM,14220.0,TDS - MRF
2021-03-09,2021-03-09T01:10:00Z,RECYCLING - SINGLE STREAM,17640.0,TDS - MRF
2021-03-09,2021-03-09T01:11:00Z,RECYCLING - SINGLE STREAM,14660.0,TDS - MRF
2021-03-09,2021-03-09T12:35:00Z,RECYCLING - SINGLE STREAM,16020.0,TDS - MRF
2021-03-09,2021-03-09T12:30:00Z,RECYCLING - SINGLE STREAM,18740.0,TDS - MRF
2021-03-09,2021-03-09T12:51:00Z,RECYCLING - SINGLE STREAM,17340.0,TDS - MRF
2021-03-09,2021-03-09T11:37:00Z,RECYCLING - SINGLE STREAM,13440.0,TDS - MRF
2021-03-09,2021-03-09T01:34:00Z,RECYCLING - SINGLE STREAM,1580.0,TDS - MRF
2021-03-09,2021-03-09T10:53:00Z,RECYCLING - SINGLE STREAM,10480.0,TDS - MRF
2021-03-09,2021-03-09T02:19:00Z,RECYCLING - SINGLE STREAM,4540.0,TDS - MRF
2021-03-09,2021-03-09T11:26:00Z,RECYCLING - SINGLE STREAM,12220.0,TDS - MRF
2021-03-09,2021-03-09T10:43:00Z,RECYCLING - SINGLE STREAM,11960.0,TDS - MRF
2021-03-09,2021-03-09T01:32:00Z,RECYCLING - SINGLE STREAM,4980.0,TDS - MRF
2021-03-09,2021-03-09T02:33:00Z,RECYCLING - SINGLE STREAM,5620.0,TDS - MRF
2021-03-09,2021-03-09T10:52:00Z,RECYCLING - SINGLE STREAM,10800.0,TDS - MRF
2021-03-09,2021-03-09T10:47:00Z,RECYCLING - SINGLE STREAM,10080.0,TDS - MRF
2021-03-09,2021-03-09T11:06:00Z,RECYCLING - SINGLE STREAM,11140.0,TDS - MRF
2021-03-09,2021-03-09T02:03:00Z,RECYCLING - SINGLE STREAM,5160.0,TDS - MRF
2021-03-09,2021-03-09T10:34:00Z,RECYCLING - SINGLE STREAM,14860.0,TDS - MRF
2021-03-09,2021-03-09T12:37:00Z,RECYCLING - SINGLE STREAM,2640.0,TDS - MRF
2021-03-09,2021-03-09T10:45:00Z,RECYCLING - SINGLE STREAM,11760.0,TDS - MRF
2021-03-09,2021-03-09T01:20:00Z,RECYCLING - SINGLE STREAM,3000.0,TDS - MRF
2021-03-09,2021-03-09T10:10:00Z,RECYCLING - SINGLE STREAM,11240.0,TDS - MRF
2021-03-09,2021-03-09T10:55:00Z,RECYCLING - SINGLE STREAM,11380.0,TDS - MRF
2021-03-09,2021-03-09T01:26:00Z,RECYCLING - SINGLE STREAM,5040.0,TDS - MRF
2021-03-09,2021-03-09T10:41:00Z,RECYCLING - SINGLE STREAM,12400.0,TDS - MRF
2021-03-09,2021-03-09T11:02:00Z,RECYCLING - SINGLE STREAM,12120.0,TDS - MRF
2021-03-09,2021-03-09T10:12:00Z,RECYCLING - SINGLE STREAM,11780.0,TDS - MRF
2021-03-09,2021-03-09T01:21:00Z,RECYCLING - SINGLE STREAM,3700.0,TDS - MRF
2021-03-09,2021-03-09T12:46:00Z,RECYCLING - SINGLE STREAM,3820.0,TDS - MRF
2021-03-09,2021-03-09T01:19:00Z,RECYCLING - SINGLE STREAM,6960.0,TDS - MRF
2021-03-09,2021-03-09T10:21:00Z,RECYCLING - SINGLE STREAM,12560.0,TDS - MRF
2021-03-09,2021-03-09T01:05:00Z,RECYCLING - SINGLE STREAM,4300.0,TDS - MRF
2021-03-09,2021-03-09T10:14:00Z,RECYCLING - SINGLE STREAM,10880.0,TDS - MRF
2021-03-09,2021-03-09T01:10:00Z,RECYCLING - SINGLE STREAM,7180.0,TDS - MRF
2021-03-09,2021-03-08T09:32:00Z,RECYCLING - SINGLE STREAM,10920.0,TDS - MRF
2021-03-09,2021-03-09T01:36:00Z,RECYCLING - SINGLE STREAM,7920.0,TDS - MRF
2021-03-09,2021-03-09T10:23:00Z,RECYCLING - SINGLE STREAM,11700.0,TDS - MRF
2021-03-09,2021-03-09T01:46:00Z,RECYCLING - SINGLE STREAM,8720.0,TDS - MRF
2021-03-09,2021-03-09T10:00:00Z,RECYCLING - SINGLE STREAM,10920.0,TDS - MRF
2021-03-09,2021-03-09T02:00:00Z,RECYCLING - SINGLE STREAM,10420.0,TDS - MRF
2021-03-09,2021-03-09T04:30:00Z,SWEEPING,,ONION CREEK
2021-03-09,2021-03-09T09:35:00Z,SWEEPING,,ONION CREEK
2021-03-09,2021-03-09T09:45:00Z,SWEEPING,,ONION CREEK
2021-03-09,2021-03-09T11:00:00Z,SWEEPING,,ONION CREEK
2021-03-09,2021-03-09T03:25:00Z,SWEEPING,,ONION CREEK
2021-03-09,2021-03-09T08:28:00Z,SWEEPING,,ONION CREEK
2021-03-09,2021-03-09T09:45:00Z,SWEEPING,,ONION CREEK
2021-03-09,2021-03-09T01:05:00Z,SWEEPING,,ONION CREEK
2021-03-09,2021-03-09T08:25:00Z,SWEEPING,,ONION CREEK
2021-03-09,2021-03-09T08:30:00Z,SWEEPING,,ONION CREEK
2021-03-09,2021-03-09T09:55:00Z,SWEEPING,,ONION CREEK
2021-03-09,2021-03-09T12:10:00Z,SWEEPING,,ONION CREEK
2021-03-09,2021-03-09T05:25:00Z,SWEEPING,,ONION CREEK
2021-03-09,2021-03-09T09:30:00Z,SWEEPING,,PARK CENTER
2021-03-09,2021-03-09T08:25:00Z,SWEEPING,,PARK CENTER
2021-03-09,2021-03-09T02:40:00Z,SWEEPING,,PARK CENTER
2021-03-09,2021-03-09T11:35:00Z,SWEEPING,,PARK CENTER
2021-03-09,2021-03-09T01:10:00Z,SWEEPING,,PARK CENTER
2021-03-09,2021-03-09T02:25:00Z,BRUSH,11580.0,HORNSBY BEND
2021-03-09,2021-03-09T05:15:00Z,BRUSH,5500.0,HORNSBY BEND
2021-03-09,2021-03-09T05:38:00Z,BRUSH,5560.0,HORNSBY BEND
2021-03-09,2021-03-09T07:56:00Z,BRUSH,7040.0,HORNSBY BEND
2021-03-09,2021-03-09T05:16:00Z,BRUSH,8440.0,HORNSBY BEND
2021-03-09,2021-03-09T08:59:00Z,BRUSH,5120.0,HORNSBY BEND
2021-03-09,2021-03-09T01:16:00Z,BRUSH,5700.0,HORNSBY BEND
2021-03-09,2021-03-09T03:09:00Z,BRUSH,5020.0,HORNSBY BEND
2021-03-09,2021-03-09T05:07:00Z,BRUSH,5600.0,HORNSBY BEND
2021-03-09,2021-03-09T02:45:00Z,BRUSH,6360.0,HORNSBY BEND
2021-03-09,2021-03-09T11:38:00Z,BRUSH,5420.0,HORNSBY BEND
2021-03-09,2021-03-09T11:05:00Z,BRUSH,5460.0,HORNSBY BEND
2021-03-09,2021-03-09T10:35:00Z,BRUSH,9380.0,HORNSBY BEND
2021-03-09,2021-03-09T12:10:00Z,BRUSH,6680.0,HORNSBY BEND
2021-03-09,2021-03-09T09:31:00Z,BRUSH,6540.0,HORNSBY BEND
2021-03-09,2021-03-09T01:13:00Z,BRUSH,4260.0,HORNSBY BEND
2021-03-09,2021-03-09T08:51:00Z,BRUSH,2340.0,HORNSBY BEND
2021-03-09,2021-03-09T02:05:00Z,BRUSH,5480.0,HORNSBY BEND
2021-03-09,2021-03-09T12:06:00Z,BRUSH,3740.0,HORNSBY BEND
2021-03-09,2021-03-10T12:30:00Z,BRUSH,12200.0,HORNSBY BEND
2021-03-09,2021-03-09T11:30:00Z,BRUSH,1220.0,HORNSBY BEND
2021-03-09,2021-03-09T02:30:00Z,DEAD ANIMAL,60.0,TDS LANDFILL
2021-03-09,2021-03-09T01:02:00Z,GARBAGE COLLECTIONS,15140.0,TDS LANDFILL
2021-03-09,2021-03-09T01:00:00Z,GARBAGE COLLECTIONS,23440.0,TDS LANDFILL
2021-03-09,2021-03-09T12:55:00Z,GARBAGE COLLECTIONS,27720.0,TDS LANDFILL
2021-03-09,2021-03-09T03:49:00Z,GARBAGE COLLECTIONS,13000.0,TDS LANDFILL
2021-03-09,2021-03-09T01:00:00Z,GARBAGE COLLECTIONS,17180.0,TDS LANDFILL
2021-03-09,2021-03-09T12:45:00Z,GARBAGE COLLECTIONS,17320.0,TDS LANDFILL
2021-03-09,2021-03-09T12:45:00Z,GARBAGE COLLECTIONS,19560.0,TDS LANDFILL
2021-03-09,2021-03-09T02:30:00Z,GARBAGE COLLECTIONS,16100.0,TDS LANDFILL
2021-03-09,2021-03-09T02:30:00Z,GARBAGE COLLECTIONS,9760.0,TDS LANDFILL
2021-03-09,2021-03-09T12:29:00Z,GARBAGE COLLECTIONS,24480.0,TDS LANDFILL
2021-03-09,2021-03-09T12:25:00Z,GARBAGE COLLECTIONS,16580.0,TDS LANDFILL
2021-03-09,2021-03-09T12:15:00Z,GARBAGE COLLECTIONS,25820.0,TDS LANDFILL
2021-03-09,2021-03-22T12:30:00Z,GARBAGE COLLECTIONS,21880.0,TDS LANDFILL
2021-03-09,2021-03-09T12:30:00Z,GARBAGE COLLECTIONS,19420.0,TDS LANDFILL
2021-03-09,2021-03-09T01:30:00Z,GARBAGE COLLECTIONS,145160.0,TDS LANDFILL
2021-03-09,2021-03-09T07:30:00Z,GARBAGE COLLECTIONS,19980.0,TDS LANDFILL
2021-03-09,2021-03-09T12:20:00Z,GARBAGE COLLECTIONS,27720.0,TDS LANDFILL
2021-03-09,2021-03-09T03:50:00Z,SWEEPING,4060.0,TDS LANDFILL
2021-03-09,2021-03-09T04:57:00Z,SWEEPING,6620.0,TDS LANDFILL
2021-03-09,2021-03-09T11:40:00Z,SWEEPING,9700.0,TDS LANDFILL
2021-03-09,2021-03-09T08:42:00Z,SWEEPING,8280.0,TDS LANDFILL
2021-03-09,2021-03-09T09:36:00Z,SWEEPING,9480.0,TDS LANDFILL
2021-03-09,2021-03-09T02:12:00Z,SWEEPING,5080.0,TDS LANDFILL
2021-03-09,2021-03-09T12:00:00Z,MIXED LITTER,560.0,TDS LANDFILL
2021-03-09,2021-03-09T11:45:00Z,GARBAGE COLLECTIONS,21980.0,TDS LANDFILL
2021-03-09,2021-03-09T04:50:00Z,GARBAGE COLLECTIONS,12520.0,TDS LANDFILL
2021-03-09,2021-03-10T07:45:00Z,GARBAGE COLLECTIONS,15660.0,TDS LANDFILL
2021-03-09,2021-03-09T08:10:00Z,GARBAGE COLLECTIONS,1300.0,TDS LANDFILL
2021-03-09,2021-03-09T12:11:00Z,GARBAGE COLLECTIONS,17960.0,TDS LANDFILL
2021-03-09,2021-03-09T04:28:00Z,GARBAGE COLLECTIONS,11540.0,TDS LANDFILL
2021-03-09,2021-03-09T04:50:00Z,GARBAGE COLLECTIONS,8440.0,TDS LANDFILL
2021-03-09,2021-03-09T12:12:00Z,GARBAGE COLLECTIONS,19920.0,TDS LANDFILL
2021-03-09,2021-03-09T04:44:00Z,GARBAGE COLLECTIONS,11120.0,TDS LANDFILL
2021-03-09,2021-03-09T02:41:00Z,GARBAGE COLLECTIONS,8040.0,TDS LANDFILL
2021-03-09,2021-03-09T11:10:00Z,GARBAGE COLLECTIONS,15120.0,TDS LANDFILL
